27471.0	-210.33	92.74	33.75
27509.0	-210.68	93.09	33.1
27547.0	-210.44	93.27	33.17
27584.0	-210.57	93.13	33.53
27622.0	-211.2	93.19	33.12
27659.0	-211.25	92.77	32.2
27697.0	-210.85	92.7	32.48
27734.0	-211.19	92.17	32.65
27771.0	-211.91	92.21	32.2
27809.0	-212.01	92.16	31.42
27846.0	-211.96	91.68	31.75
27884.0	-212.62	91.16	32.19
27921.0	-213.28	91.25	31.54
27959.0	-212.96	91.23	31.43
27996.0	-213.23	91.05	31.88
28034.0	-213.95	90.76	32.1
28070.0	-214.14	90.86	31.72
28108.0	-213.98	90.79	31.66
28146.0	-214.54	90.35	31.93
28183.0	-215.32	90.28	31.92
28221.0	-215.35	90.57	31.42
28258.0	-215.36	90.7	31.49
28296.0	-215.95	90.49	31.54
28333.0	-216.31	90.75	31.1
28370.0	-216.58	90.78	31.27
28408.0	-216.85	90.74	31.81
28445.0	-217.15	90.74	32.05
28483.0	-217.23	91.12	31.81
28520.0	-217.11	91.16	31.9
28558.0	-217.51	90.88	32.54
28595.0	-218.06	91.07	32.52
28633.0	-218.25	91.37	32.12
28669.0	-218.49	91.45	32.69
28707.0	-218.81	91.51	33.31
28745.0	-219.55	91.87	33.39
28782.0	-219.8	92.47	33.07
28820.0	-219.88	92.33	33.26
28857.0	-220.42	92.22	33.9
28895.0	-220.99	92.58	33.26
28932.0	-220.98	92.86	32.99
28969.0	-221.35	92.79	33.45
29007.0	-222.3	92.46	33.59
29044.0	-222.8	92.69	33.14
29082.0	-222.69	92.71	33.41
29119.0	-222.86	92.6	33.8
29157.0	-223.59	92.73	33.76
29194.0	-223.64	93.16	33.46
29232.0	-223.56	93.36	33.64
29268.0	-223.89	93.45	33.84
29306.0	-224.25	93.75	33.64
29344.0	-224.33	94.02	33.56
29381.0	-224.56	94.0	33.6
29419.0	-225.07	94.12	33.87
29456.0	-225.51	94.55	33.31
29494.0	-225.42	94.72	33.25
29531.0	-225.75	94.66	33.79
29569.0	-226.09	94.72	33.64
29606.0	-226.29	94.92	33.21
29643.0	-226.52	94.86	33.61
29681.0	-226.64	94.66	34.06
29718.0	-226.91	94.92	33.74
29756.0	-227.08	95.15	33.44
29793.0	-227.52	95.0	34.29
29831.0	-228.12	95.16	34.51
29868.0	-228.49	95.69	33.71
29905.0	-228.35	95.79	33.87
29943.0	-228.75	95.48	34.33
29980.0	-228.97	95.71	33.91
30018.0	-229.23	95.92	33.67
30055.0	-229.15	95.72	34.04
30093.0	-229.74	95.86	34.53
30130.0	-230.37	96.04	34.36
30168.0	-230.09	96.22	34.17
30205.0	-230.19	96.12	34.85
30242.0	-230.77	96.22	34.96
30280.0	-230.62	96.8	34.07
30317.0	-230.58	97.21	34.1
30355.0	-230.82	97.49	34.49
30392.0	-231.55	98.07	34.55
30430.0	-231.81	98.45	34.41
30467.0	-232.13	98.22	35.28
30504.0	-232.5	98.47	36.03
30542.0	-232.86	99.44	36.09
30579.0	-233.31	99.89	36.27
30617.0	-233.68	100.42	37.17
30655.0	-234.53	101.18	37.84
30694.0	-235.36	101.97	38.16
30732.0	-236.49	102.25	38.28
30771.0	-236.87	101.89	39.08
30810.0	-237.39	101.83	39.85
30848.0	-237.54	101.77	40.73
30886.0	-237.11	101.23	40.25
30924.0	-236.39	101.15	40.15
30963.0	-235.84	101.63	40.14
31001.0	-235.63	101.93	40.08
31040.0	-235.76	102.0	39.3
31079.0	-235.82	102.65	38.92
31117.0	-235.65	103.49	39.19
31156.0	-235.82	103.58	38.53
31194.0	-235.92	103.59	37.96
31233.0	-236.08	104.19	37.6
31271.0	-235.77	104.64	38.22
31309.0	-235.26	104.13	37.98
31348.0	-235.25	104.3	36.66
31386.0	-235.42	105.61	36.65
31425.0	-235.41	106.03	37.33
31463.0	-236.31	106.18	38.22
31502.0	-237.48	106.67	38.72
31541.0	-238.1	107.25	39.1
31579.0	-238.73	107.79	39.28
31618.0	-239.0	108.39	39.25
31655.0	-238.78	108.86	39.42
31694.0	-238.45	109.25	39.79
31732.0	-238.32	109.77	39.84
31771.0	-238.28	110.26	39.61
31810.0	-238.27	110.9	39.55
31848.0	-238.5	111.15	39.23
31887.0	-238.75	111.55	38.47
31925.0	-238.73	112.12	38.44
31964.0	-238.35	112.29	38.65
32003.0	-238.7	112.59	38.58
32040.0	-239.5	112.89	38.84
32079.0	-239.87	113.67	39.2
32117.0	-240.15	113.69	39.27
32156.0	-240.53	113.67	39.22
32194.0	-240.58	113.74	39.35
32233.0	-240.79	113.95	39.81
32272.0	-240.62	114.05	39.93
32310.0	-241.08	114.12	40.36
32349.0	-242.19	114.05	41.07
32387.0	-242.94	113.39	40.99
32425.0	-243.45	113.5	40.81
32463.0	-244.31	113.09	41.44
32502.0	-244.26	112.76	42.07
32541.0	-244.48	112.81	42.82
32579.0	-245.31	113.17	44.35
32618.0	-245.06	113.3	45.12
32656.0	-244.81	113.38	45.0
32695.0	-245.71	113.53	44.84
32734.0	-246.22	113.12	45.18
32772.0	-247.41	113.01	44.76
32811.0	-248.47	112.67	43.97
32848.0	-250.31	112.04	43.17
32887.0	-251.95	111.82	43.23
32925.0	-252.09	111.28	43.84
32964.0	-252.37	111.69	44.49
33003.0	-252.55	112.39	44.59
33041.0	-252.7	112.12	45.12
33080.0	-254.0	112.16	45.9
33118.0	-256.89	112.27	47.17
33157.0	-257.0	112.49	46.56
33195.0	-255.64	112.97	45.66
33233.0	-255.63	112.7	45.6
33272.0	-254.97	113.0	45.08
33310.0	-254.37	113.0	44.72
33349.0	-253.89	112.93	44.26
33387.0	-253.76	113.01	43.6
33426.0	-253.56	112.91	43.97
33464.0	-253.52	112.4	43.96
33503.0	-254.1	111.96	43.13
33542.0	-254.05	111.57	43.1
33580.0	-254.08	111.43	43.52
33618.0	-254.31	111.91	44.28
33656.0	-254.89	112.56	44.54
33695.0	-255.48	112.82	44.74
33734.0	-256.17	112.79	45.22
33772.0	-257.17	113.55	46.39
33811.0	-257.97	114.67	46.99
33849.0	-258.44	114.92	46.03
33888.0	-259.32	114.66	45.32
33926.0	-259.96	115.31	45.86
33965.0	-261.02	115.61	46.04
34003.0	-261.09	115.35	45.75
34041.0	-261.34	115.37	45.58
34080.0	-261.88	115.48	45.43
34118.0	-262.12	115.78	45.14
34157.0	-262.15	115.69	45.09
34195.0	-262.54	115.58	44.78
34234.0	-263.46	115.75	44.42
34273.0	-262.9	115.82	44.73
34311.0	-263.24	115.67	44.71
34350.0	-263.95	115.74	44.54
34387.0	-263.89	116.07	44.64
34426.0	-264.24	116.52	44.96
34465.0	-264.29	117.17	45.32
34503.0	-264.1	117.92	45.43
34542.0	-263.57	118.7	45.6
34580.0	-263.99	119.28	45.89
34619.0	-264.41	119.97	46.15
34657.0	-264.25	120.55	46.07
34696.0	-264.49	120.44	45.91
34735.0	-265.27	120.35	46.0
34772.0	-265.66	120.31	45.92
34811.0	-265.8	118.98	45.5
34849.0	-266.39	116.58	45.49
34888.0	-267.01	114.72	44.89
34926.0	-267.19	113.77	44.72
34965.0	-266.87	112.34	44.21
35004.0	-267.23	111.69	44.17
35042.0	-267.54	110.93	43.7
35081.0	-267.98	109.88	43.64
35119.0	-267.82	109.08	43.65
35158.0	-268.08	108.49	43.5
35196.0	-268.4	108.2	43.21
35234.0	-268.59	107.63	43.24
35273.0	-268.95	106.72	43.32
35311.0	-269.51	106.04	43.16
35350.0	-270.24	105.46	43.84
35388.0	-270.5	104.28	43.68
35427.0	-271.12	103.31	43.81
35466.0	-271.35	102.51	43.58
35504.0	-271.12	101.59	43.66
35543.0	-271.42	100.48	43.77
35580.0	-271.99	99.44	43.42
35618.0	-272.01	98.3	43.4
35655.0	-272.11	96.98	43.25
35693.0	-272.66	96.01	43.18
35731.0	-272.73	95.3	42.75
35768.0	-272.74	94.64	43.04
35806.0	-273.11	93.96	43.31
35843.0	-273.99	92.95	42.77
35880.0	-274.71	92.07	42.49
35917.0	-274.64	90.99	42.32
35955.0	-274.89	89.61	41.97
35992.0	-275.39	88.39	41.88
36030.0	-275.41	87.32	41.58
36068.0	-275.17	86.35	41.48
36105.0	-275.54	85.66	41.44
36143.0	-275.84	85.23	41.46
36179.0	-275.28	84.57	41.52
36217.0	-275.14	83.57	41.35
36254.0	-275.74	82.43	41.07
36292.0	-275.7	81.52	40.93
36330.0	-275.31	80.86	41.0
36367.0	-275.69	80.02	41.17
36405.0	-276.33	79.2	40.81
36442.0	-276.13	78.78	40.85
36480.0	-276.09	78.13	41.04
36516.0	-277.38	77.42	40.92
36554.0	-277.42	76.96	40.62
36591.0	-276.99	76.1	40.56
36629.0	-277.27	74.81	40.31
36667.0	-277.65	73.96	40.31
36704.0	-277.51	73.1	40.02
36742.0	-277.21	72.07	39.91
36779.0	-277.47	71.28	39.62
36816.0	-277.79	70.99	39.61
36853.0	-278.25	70.5	39.72
36891.0	-277.83	69.58	39.36
36929.0	-278.28	68.77	39.32
36966.0	-278.39	68.4	39.34
37004.0	-278.03	67.81	39.31
37041.0	-278.05	67.12	39.23
37079.0	-278.05	66.73	38.98
37115.0	-277.89	66.51	38.79
37153.0	-277.09	66.75	38.71
37190.0	-278.25	66.18	38.74
37228.0	-278.49	65.93	38.38
37266.0	-278.38	65.7	38.52
37303.0	-278.63	65.16	38.71
37341.0	-279.35	64.23	38.47
37378.0	-279.06	63.92	38.09
37415.0	-278.25	63.76	38.09
37452.0	-278.88	63.0	38.05
37490.0	-278.72	62.58	37.71
37528.0	-278.53	62.56	38.08
37565.0	-278.69	62.46	38.17
37603.0	-278.96	62.09	38.03
37640.0	-279.67	61.37	37.82
37678.0	-279.13	60.47	37.63
37714.0	-279.45	59.09	37.42
37752.0	-280.16	58.64	37.69
37789.0	-279.95	58.7	37.7
37827.0	-279.48	58.07	37.42
37865.0	-279.3	58.25	37.7
37902.0	-280.14	58.42	37.95
37940.0	-279.79	58.5	37.67
37977.0	-279.79	58.41	37.82
38014.0	-280.85	57.32	37.6
38051.0	-280.78	57.03	37.3
38089.0	-280.55	57.02	37.49
38127.0	-280.67	56.48	37.42
38164.0	-281.34	55.91	37.42
38202.0	-281.28	56.02	37.5
38239.0	-281.16	55.86	37.65
38277.0	-281.63	55.67	37.7
38313.0	-281.96	55.83	37.85
38351.0	-281.94	56.0	37.71
38388.0	-281.95	55.37	37.73
38426.0	-282.5	54.24	37.6
38464.0	-282.18	53.77	37.28
38501.0	-282.0	53.68	37.46
38539.0	-282.47	53.49	37.45
38576.0	-282.63	53.54	37.27
38614.0	-283.03	53.69	37.42
38650.0	-283.05	53.78	37.66
38688.0	-283.19	53.75	37.82
38726.0	-283.5	53.71	37.79
38763.0	-283.44	53.83	37.99
38801.0	-283.24	54.08	38.41
38838.0	-283.32	53.89	38.3
38876.0	-283.23	54.08	38.19
38913.0	-283.2	54.22	38.29
38950.0	-283.32	54.23	38.35
38987.0	-284.06	54.22	38.4
39025.0	-284.16	54.43	38.42
39063.0	-284.1	54.55	38.67
39100.0	-284.81	54.46	38.63
39138.0	-285.06	54.73	38.55
39175.0	-285.21	54.88	38.69
39213.0	-285.51	54.82	38.57
39249.0	-286.2	54.68	38.58
39287.0	-286.49	54.71	38.56
39325.0	-286.34	54.71	38.66
39362.0	-286.92	54.46	38.62
39400.0	-287.28	54.51	38.62
39437.0	-287.33	54.75	38.64
39475.0	-287.53	54.76	38.88
39512.0	-288.13	54.68	39.08
39549.0	-288.43	54.98	39.18
39586.0	-288.28	54.86	39.42
39624.0	-288.75	54.32	39.54
39662.0	-289.47	54.0	39.43
39699.0	-289.75	53.98	39.71
39737.0	-289.27	53.84	39.87
39774.0	-290.08	53.57	40.02
39812.0	-290.71	53.45	40.21
39848.0	-290.61	53.45	40.29
39886.0	-290.83	53.08	40.26
39924.0	-291.75	52.88	40.38
39961.0	-292.12	52.49	40.21
39999.0	-292.12	52.22	40.53
40036.0	-292.56	51.62	40.66
40074.0	-293.06	51.13	40.57
40111.0	-293.52	50.54	40.39
40148.0	-293.67	49.76	40.07
40185.0	-294.3	48.87	39.97
40223.0	-294.59	47.92	39.42
40261.0	-294.43	47.31	39.26
40298.0	-294.8	46.69	39.74
40336.0	-295.37	45.39	39.44
40373.0	-295.47	44.3	39.16
40411.0	-295.81	43.16	39.28
40448.0	-296.11	42.1	39.13
40485.0	-296.83	40.88	38.99
40523.0	-296.96	40.59	39.29
40560.0	-296.82	40.0	39.39
40598.0	-297.64	38.91	39.26
40635.0	-297.88	38.02	38.86
40673.0	-297.51	37.22	38.49
40710.0	-296.96	35.57	37.64
40748.0	-297.04	34.06	37.28
40784.0	-297.3	33.1	37.21
40822.0	-297.22	32.53	37.45
40860.0	-297.35	31.87	37.75
40897.0	-298.23	31.08	37.65
40935.0	-298.41	30.8	37.93
40972.0	-298.11	30.09	38.02
41010.0	-298.46	28.57	38.01
41047.0	-299.34	27.06	38.47
41084.0	-299.11	25.87	38.68
41122.0	-299.38	24.3	38.86
41159.0	-300.1	23.01	39.06
41197.0	-300.32	21.97	39.0
41234.0	-300.08	20.9	38.74
41272.0	-300.12	20.15	38.63
41309.0	-301.01	19.36	38.81
41347.0	-301.37	18.59	38.74
41383.0	-300.75	17.58	38.56
41421.0	-301.28	15.92	38.61
41459.0	-302.06	14.28	38.77
41496.0	-301.98	12.81	38.75
41534.0	-301.61	11.02	38.49
41571.0	-302.02	9.65	38.51
41608.0	-302.27	8.77	38.73
41644.0	-302.25	7.93	38.87
41680.0	-302.3	6.78	38.82
41716.0	-302.91	5.97	39.0
41753.0	-303.15	5.45	39.13
41790.0	-302.92	4.7	39.07
41826.0	-303.22	3.84	38.84
41863.0	-303.44	2.96	38.47
41899.0	-303.61	2.68	38.75
41935.0	-303.84	2.14	38.57
41971.0	-303.99	1.22	38.18
42008.0	-304.81	0.19	37.81
42044.0	-305.15	-0.65	37.41
42082.0	-304.66	-1.33	37.38
42120.0	-305.0	-2.2	37.11
42157.0	-305.47	-2.73	37.12
42194.0	-305.29	-3.37	37.07
42231.0	-305.27	-4.43	36.78
42269.0	-305.65	-5.61	36.74
42306.0	-305.79	-6.32	36.72
42344.0	-305.07	-7.29	36.65
42381.0	-305.18	-8.69	36.34
42419.0	-305.42	-9.67	36.32
42457.0	-305.05	-10.32	36.0
42494.0	-304.53	-11.62	35.47
42533.0	-304.61	-12.75	35.19
42571.0	-304.77	-13.74	34.65
42610.0	-304.27	-14.69	34.16
42648.0	-303.89	-15.7	33.77
42687.0	-303.97	-16.32	33.37
42726.0	-304.16	-16.54	33.18
42764.0	-303.86	-17.11	32.81
42803.0	-303.64	-17.56	32.51
42841.0	-304.04	-17.95	32.34
42880.0	-303.94	-18.38	31.88
42918.0	-303.32	-19.32	31.49
42956.0	-303.81	-20.03	31.42
42995.0	-304.63	-20.2	31.22
43033.0	-304.33	-20.59	30.69
43072.0	-304.46	-21.18	30.35
43110.0	-305.04	-22.17	29.45
43149.0	-305.22	-22.8	28.47
43188.0	-304.77	-24.18	27.64
43226.0	-304.18	-25.1	27.04
43265.0	-304.31	-25.41	26.68
43302.0	-303.92	-25.9	26.25
43341.0	-303.41	-25.74	26.93
43379.0	-303.53	-25.55	26.75
43418.0	-303.94	-25.27	26.74
43457.0	-303.84	-25.52	26.58
43495.0	-303.76	-25.73	26.49
43534.0	-304.2	-26.22	26.11
43572.0	-304.04	-26.51	25.51
43611.0	-303.47	-27.62	25.14
43650.0	-303.6	-29.04	24.53
43687.0	-303.83	-29.29	24.25
43726.0	-303.71	-28.96	24.79
43764.0	-303.7	-29.07	24.98
43803.0	-304.22	-29.07	25.05
43841.0	-304.53	-28.75	25.11
43880.0	-304.19	-28.45	25.46
43919.0	-304.53	-28.3	25.44
43957.0	-305.26	-27.88	25.39
43996.0	-305.36	-27.84	25.3
44034.0	-305.08	-28.21	25.23
44072.0	-305.82	-28.07	25.4
44110.0	-306.04	-28.09	25.06
44149.0	-305.73	-28.3	25.06
44188.0	-306.11	-28.17	25.36
44226.0	-306.81	-27.94	25.24
44265.0	-306.86	-28.04	25.18
44303.0	-306.69	-28.33	25.19
44342.0	-307.28	-28.78	25.08
44380.0	-307.57	-28.61	25.06
44419.0	-307.47	-28.97	24.99
44457.0	-307.51	-29.18	24.96
44495.0	-308.08	-29.22	24.88
44534.0	-308.25	-29.02	24.83
44572.0	-308.01	-29.41	24.71
44611.0	-308.33	-29.25	25.04
44650.0	-308.49	-28.85	25.42
44688.0	-308.9	-29.05	25.51
44727.0	-308.85	-29.14	25.47
44765.0	-309.32	-28.99	25.6
44804.0	-309.54	-28.66	25.52
44841.0	-309.33	-28.98	25.48
44880.0	-309.68	-29.17	25.45
44919.0	-310.19	-28.61	25.75
44957.0	-310.07	-28.82	25.42
44996.0	-309.94	-29.26	25.45
45034.0	-310.39	-28.92	25.79
45073.0	-310.71	-28.58	25.77
45111.0	-310.44	-28.77	25.74
45150.0	-310.49	-28.64	26.2
45189.0	-311.05	-28.18	26.23
45227.0	-311.26	-27.7	26.34
45265.0	-311.24	-27.78	26.35
45303.0	-311.87	-27.88	26.36
45342.0	-312.57	-27.6	26.38
45381.0	-312.22	-27.47	26.29
45419.0	-312.21	-27.8	26.29
45458.0	-312.76	-27.63	26.21
45496.0	-313.16	-27.11	26.42
45535.0	-313.03	-27.43	26.48
45573.0	-313.43	-27.64	26.62
45612.0	-314.03	-27.36	26.67
45650.0	-314.03	-27.36	26.72
45688.0	-313.92	-27.32	27.01
45727.0	-314.55	-27.26	26.95
45765.0	-315.02	-27.03	26.94
45804.0	-314.97	-26.91	27.15
45842.0	-315.05	-26.85	27.23
45881.0	-315.88	-26.58	27.45
45920.0	-316.17	-26.29	27.45
45958.0	-315.8	-26.28	27.5
45997.0	-316.41	-26.46	27.56
46034.0	-317.15	-25.79	27.88
46073.0	-316.85	-25.88	27.56
46112.0	-316.66	-26.19	27.48
46150.0	-317.63	-25.89	27.82
46189.0	-318.1	-25.45	27.96
46227.0	-317.73	-25.65	27.92
46266.0	-318.3	-25.75	28.16
46304.0	-319.0	-25.47	28.17
46343.0	-318.77	-25.31	28.1
46382.0	-318.89	-25.59	28.23
46419.0	-319.47	-25.44	28.31
46458.0	-320.13	-25.27	28.47
46496.0	-319.91	-25.31	28.45
46535.0	-320.36	-25.35	28.66
46573.0	-321.06	-24.87	28.59
46612.0	-321.02	-24.64	28.65
46651.0	-320.85	-24.83	28.67
46689.0	-321.33	-24.76	28.76
46728.0	-322.08	-24.28	29.01
46766.0	-321.96	-24.19	29.02
46804.0	-322.05	-24.01	29.12
46842.0	-322.95	-23.64	29.34
46881.0	-323.13	-23.25	29.54
46920.0	-322.8	-23.4	29.54
46958.0	-323.21	-22.64	29.78
46997.0	-323.91	-22.04	29.86
47035.0	-323.98	-22.46	29.67
47074.0	-324.24	-22.53	29.94
47113.0	-324.87	-22.27	29.9
47151.0	-325.38	-21.95	30.05
47190.0	-325.37	-21.36	30.27
47227.0	-325.95	-20.82	30.3
47266.0	-327.06	-20.32	30.55
47304.0	-327.18	-19.66	30.56
47343.0	-326.91	-19.03	30.66
47382.0	-327.16	-18.34	30.99
47420.0	-328.02	-17.67	31.29
47459.0	-328.16	-17.77	31.21
47497.0	-328.65	-17.48	31.67
47536.0	-329.32	-16.88	31.78
47574.0	-329.75	-16.33	31.81
47612.0	-329.95	-16.17	32.15
47651.0	-330.37	-16.0	32.24
47689.0	-331.1	-15.07	32.39
47728.0	-331.13	-14.76	32.43
47766.0	-331.47	-14.78	32.68
47805.0	-332.33	-14.24	32.92
47844.0	-332.81	-13.03	33.29
47882.0	-333.0	-13.28	33.15
47921.0	-333.58	-13.18	33.35
47959.0	-334.21	-12.4	33.51
47997.0	-334.36	-12.39	33.43
48035.0	-334.3	-12.19	33.78
48074.0	-334.86	-11.37	34.16
48113.0	-335.65	-10.94	34.08
48151.0	-336.31	-10.74	34.33
48190.0	-336.4	-10.36	34.5
48228.0	-336.68	-9.62	34.78
48266.0	-337.0	-9.1	34.93
48303.0	-337.18	-9.1	34.97
48340.0	-337.82	-8.74	35.13
48378.0	-338.72	-8.13	35.16
48415.0	-338.82	-7.8	35.25
48453.0	-338.91	-7.55	35.65
48490.0	-339.43	-7.46	35.42
48528.0	-339.92	-7.05	35.51
48565.0	-340.02	-6.91	35.73
48603.0	-340.05	-6.52	35.98
48640.0	-340.77	-6.21	35.9
48677.0	-341.29	-5.59	35.95
48715.0	-341.36	-5.14	36.09
48752.0	-341.69	-4.73	36.04
48790.0	-342.45	-3.79	36.15
48827.0	-342.78	-3.09	36.2
48865.0	-342.73	-2.49	36.45
48902.0	-343.6	-2.51	36.51
48940.0	-344.71	-1.73	36.68
48977.0	-344.72	-0.93	36.88
49014.0	-344.66	-0.91	36.75
49052.0	-345.63	-0.47	36.91
49089.0	-346.29	0.72	37.41
49126.0	-346.32	1.19	37.44
49162.0	-346.7	1.92	37.55
49199.0	-347.88	3.02	37.72
49234.0	-348.47	4.02	37.77
49271.0	-348.54	4.4	37.55
49308.0	-349.19	5.02	37.62
49344.0	-350.52	6.01	37.72
49381.0	-351.0	6.89	37.55
49417.0	-350.82	7.08	37.61
49454.0	-351.43	7.35	37.46
49489.0	-352.12	8.26	37.42
49526.0	-352.19	8.77	37.4
49562.0	-352.21	8.78	37.46
49599.0	-352.91	8.86	37.45
49635.0	-353.81	9.54	37.7
49672.0	-353.57	9.84	37.55
49709.0	-353.57	10.07	37.39
49745.0	-354.32	10.67	37.34
49783.0	-354.77	11.79	37.58
49820.0	-355.04	12.86	38.06
49858.0	-355.72	13.77	38.56
49895.0	-356.57	14.7	38.58
49933.0	-356.62	15.57	38.61
49970.0	-356.49	16.06	38.68
50008.0	-357.17	16.37	38.71
50045.0	-357.97	17.06	39.0
50082.0	-358.02	17.51	39.11
50120.0	-358.01	17.46	38.9
50157.0	-358.97	17.9	39.17
50195.0	-359.55	18.12	38.83
50232.0	-359.78	18.32	38.41
50270.0	-359.69	17.68	37.77
50308.0	-360.88	18.71	38.17
50344.0	-361.25	19.94	38.44
50382.0	-361.28	19.94	38.33
50419.0	-361.91	20.05	38.47
50457.0	-362.16	20.93	38.89
50494.0	-362.69	21.59	39.22
50532.0	-362.84	22.55	39.79
50569.0	-363.62	23.4	39.97
50607.0	-364.58	24.49	40.47
50644.0	-365.35	25.73	41.21
50681.0	-365.14	26.36	41.24
50719.0	-365.66	26.86	41.38
50756.0	-366.31	27.88	41.59
50794.0	-365.99	28.45	41.6
50831.0	-366.31	28.65	41.67
50869.0	-367.73	30.14	42.44
50907.0	-368.12	31.6	42.66
50944.0	-368.17	32.09	42.73
50981.0	-369.2	32.74	42.95
51018.0	-369.44	33.47	42.91
51056.0	-369.58	34.04	42.99
51093.0	-370.13	35.21	43.63
51131.0	-371.1	36.08	43.9
51168.0	-371.85	37.52	44.28
51206.0	-372.2	38.91	45.03
51244.0	-372.59	40.03	45.58
51280.0	-373.48	41.22	46.05
51318.0	-373.8	42.53	46.46
51355.0	-373.64	43.56	47.07
51393.0	-373.94	43.81	47.16
51430.0	-375.14	45.17	47.79
51468.0	-374.81	46.27	47.94
51506.0	-374.73	46.9	48.16
51543.0	-375.68	47.71	48.47
51580.0	-375.94	49.07	48.48
51617.0	-375.72	49.95	48.53
51655.0	-376.59	50.95	49.04
51692.0	-377.01	51.66	49.1
51730.0	-377.2	52.91	49.55
51767.0	-377.07	53.7	49.54
51805.0	-377.81	53.88	49.74
51843.0	-378.2	54.58	50.0
51879.0	-377.96	55.62	50.38
51917.0	-378.05	56.08	50.55
51954.0	-378.5	56.47	50.93
51992.0	-378.16	57.48	51.01
52029.0	-378.11	57.94	51.08
52067.0	-378.04	58.32	51.1
52105.0	-378.4	58.6	51.24
52142.0	-378.45	58.99	51.24
52179.0	-378.05	59.37	51.32
52216.0	-378.49	59.52	51.41
52254.0	-378.65	59.92	51.64
52291.0	-378.17	60.0	51.54
52329.0	-378.39	59.85	51.43
52366.0	-378.8	60.51	51.74
52404.0	-378.73	61.11	51.57
52442.0	-378.73	61.42	51.53
52478.0	-378.7	62.03	51.71
52516.0	-379.1	62.19	51.57
52553.0	-379.1	62.83	51.49
52591.0	-378.85	63.2	51.31
52628.0	-379.56	62.99	51.36
52666.0	-379.72	63.23	51.35
52704.0	-379.33	63.67	51.32
52741.0	-379.67	63.5	51.48
52779.0	-379.82	63.88	51.62
52815.0	-379.96	64.49	51.49
52853.0	-380.25	64.74	51.56
52890.0	-380.02	64.9	51.26
52928.0	-380.83	64.98	51.37
52965.0	-380.94	65.45	51.48
53003.0	-380.75	65.76	51.54
53041.0	-381.34	65.69	51.52
53078.0	-381.62	66.19	51.65
53115.0	-381.65	66.6	51.66
53152.0	-381.99	66.28	51.53
53190.0	-382.42	66.49	51.66
53227.0	-382.6	66.88	51.59
53265.0	-382.91	66.98	51.53
53303.0	-383.04	67.37	51.61
53340.0	-383.41	67.33	51.62
53378.0	-383.6	67.63	51.66
53414.0	-383.44	67.8	51.76
53452.0	-383.99	67.63	51.87
53489.0	-384.7	67.53	52.08
53527.0	-384.71	67.65	51.94
53564.0	-384.94	67.57	52.04
53602.0	-385.61	67.52	52.16
53640.0	-385.97	67.6	52.16
53677.0	-386.27	67.99	52.32
53714.0	-386.39	68.24	52.44
53751.0	-387.2	68.33	52.68
53789.0	-387.44	68.89	52.65
53826.0	-387.57	68.98	52.74
53864.0	-387.94	69.07	52.82
53902.0	-388.42	69.16	52.89
53939.0	-389.02	69.13	52.97
53977.0	-389.04	68.91	52.92
54013.0	-389.62	68.72	52.92
54051.0	-390.06	68.87	52.89
54088.0	-390.14	69.16	52.73
54126.0	-390.44	68.98	52.53
54163.0	-391.01	68.96	52.54
54201.0	-391.22	69.15	52.35
54239.0	-391.37	69.44	52.29
54276.0	-391.78	69.41	52.34
54313.0	-392.32	69.64	52.42
54350.0	-392.95	70.01	52.24
54388.0	-393.3	69.94	52.21
54425.0	-393.6	69.85	52.22
54463.0	-394.26	69.74	52.22
54501.0	-394.39	69.88	52.14
54538.0	-394.25	69.75	51.87
54576.0	-394.99	69.32	51.76
54612.0	-395.23	69.36	51.48
54650.0	-395.06	69.58	51.23
54687.0	-395.61	69.15	51.25
54725.0	-396.38	69.12	51.61
54762.0	-396.33	69.23	51.43
54800.0	-396.87	69.16	51.54
54838.0	-396.99	69.27	51.73
54875.0	-397.35	69.39	51.8
54913.0	-397.64	69.62	51.79
54949.0	-397.66	69.76	51.92
54987.0	-398.32	69.71	52.02
55024.0	-399.04	69.74	52.18
55062.0	-399.09	69.8	52.05
55100.0	-399.3	69.88	52.17
